tr|A0A365HAJ8|A0A365HAJ8_9ACTN	tr|D1A9G5|D1A9G5_THECD	73.103	290	76	2	1	289	1	289	2.37e-156	431
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	601	77.395	261	58	1	30	289	2	262	6.78e-156	429
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	601	77.395	261	58	1	30	289	2	262	6.78e-156	429
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	601	77.395	261	58	1	30	289	2	262	6.78e-156	429
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	74.330	261	64	2	30	287	2	262	3.72e-146	405
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	74.330	261	64	2	30	287	2	262	3.72e-146	405
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	tr|D1A2H1|D1A2H1_THECD	74.517	259	63	2	32	287	33	291	1.98e-145	404
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	74.330	261	64	2	30	287	2	262	1.89e-131	404
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	61.303	261	97	3	32	289	274	533	3.69e-105	329
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	61.303	261	97	3	32	289	545	804	3.69e-105	329
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	57.088	261	105	4	32	287	1623	1881	3.79e-90	286
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	57.088	261	105	4	32	287	1893	2151	3.79e-90	286
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	57.088	261	105	4	32	287	2163	2421	3.79e-90	286
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	56.126	253	110	1	37	288	822	1074	4.82e-83	265
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	56.126	253	110	1	37	288	1091	1343	4.82e-83	265
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	602	56.126	253	110	1	37	288	1360	1612	4.82e-83	265
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	QDI72884.1	61.512	291	108	3	2	289	10	299	5.07e-130	365
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	QDI72884.1	61.512	291	108	3	2	289	10	299	5.07e-130	365
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	PET40	65.134	261	90	1	30	289	2	262	3.11e-126	354
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	UPI000F67F0F9	64.615	260	91	1	30	288	48	307	1.17e-124	352
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	SIBER1	64.427	253	89	1	36	287	4	256	1.04e-123	347
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	tr|H6WX58|H6WX58_9ACTN	61.303	261	94	3	32	287	3	261	3.01e-114	323
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	UPI001EE3A28D	61.868	257	98	0	31	287	1	257	7.91e-111	315
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	UPI001C12CF18	62.109	256	97	0	32	287	3	258	1.24e-110	315
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	UPI001C12CF18	62.109	256	97	0	32	287	3	258	1.24e-110	315
tr|A0A365HAJ8|A0A365HAJ8_9ACTN	sp|Q6A0I4|PETH2_THEFU	57.090	268	108	4	25	287	35	300	6.11e-110	314
